date,periods,home_team,away_team,home_goal,away_goal
2003-09-01,2003,Ancona Calcio,Milan,0,2
2003-09-13,2003,Sampdoria,Lazio,1,2
2003-09-13,2003,Milan,Bologna,2,1
2003-09-14,2003,Empoli,Reggina Calcio,1,1
2003-09-14,2003,Lecce,Ancona Calcio,3,1
2003-09-14,2003,Modena FC,Udinese,0,1
2003-09-14,2003,Parma,AC Perugia,3,0
2003-09-14,2003,Roma,Brescia,5,0
2003-09-14,2003,AC Siena,Inter,0,1
2003-09-14,2003,Chievo Verona,Juventus,1,2
2003-09-20,2003,AC Siena,Empoli,4,0
2003-09-20,2003,Ancona Calcio,Modena FC,1,1
2003-09-21,2003,Bologna,Udinese,2,0
2003-09-21,2003,Brescia,Reggina Calcio,4,4
2003-09-21,2003,Inter,Sampdoria,0,0
2003-09-21,2003,Lazio,Parma,2,3
2003-09-21,2003,Lecce,Chievo Verona,1,2
2003-09-21,2003,AC Perugia,Milan,1,1
2003-09-21,2003,Juventus,Roma,2,2
2003-09-27,2003,Reggina Calcio,Juventus,0,2
2003-09-27,2003,Udinese,Inter,0,0
2003-09-28,2003,Chievo Verona,AC Perugia,4,1
2003-09-28,2003,Milan,Lecce,3,0
2003-09-28,2003,Modena FC,Bologna,2,0
2003-09-28,2003,Parma,AC Siena,1,1
2003-09-28,2003,Roma,Ancona Calcio,3,0
2003-09-28,2003,Sampdoria,Brescia,2,1
2003-09-28,2003,Empoli,Lazio,2,2
2003-10-05,2003,Ancona Calcio,Udinese,0,3
2003-10-05,2003,Empoli,Modena FC,0,3
2003-10-05,2003,Juventus,Bologna,2,1
2003-10-05,2003,Lazio,Chievo Verona,1,0
2003-10-05,2003,Lecce,Brescia,1,4
2003-10-05,2003,Parma,Sampdoria,1,0
2003-10-05,2003,AC Siena,Roma,0,0
2003-10-05,2003,AC Perugia,Reggina Calcio,0,0
2003-10-05,2003,Inter,Milan,1,3
2003-10-18,2003,Brescia,Inter,2,2
2003-10-18,2003,Ancona Calcio,Juventus,2,3
2003-10-19,2003,Bologna,AC Perugia,2,2
2003-10-19,2003,Chievo Verona,Sampdoria,1,1
2003-10-19,2003,Modena FC,Lecce,2,0
2003-10-19,2003,Reggina Calcio,AC Siena,2,1
2003-10-19,2003,Roma,Parma,2,0
2003-10-19,2003,Udinese,Empoli,2,0
2003-10-19,2003,Milan,Lazio,1,0
2003-10-25,2003,AC Siena,Lecce,2,1
2003-10-25,2003,Empoli,Chievo Verona,0,1
2003-10-26,2003,Juventus,Brescia,2,0
2003-10-26,2003,Lazio,Bologna,2,1
2003-10-26,2003,Parma,Modena FC,3,0
2003-10-26,2003,AC Perugia,Udinese,3,3
2003-10-26,2003,Reggina Calcio,Ancona Calcio,0,0
2003-10-26,2003,Sampdoria,Milan,0,3
2003-10-26,2003,Inter,Roma,0,0
2003-11-01,2003,Udinese,Lazio,1,2
2003-11-01,2003,Milan,Juventus,1,1
2003-11-02,2003,Ancona Calcio,AC Siena,0,0
2003-11-02,2003,Bologna,Sampdoria,0,1
2003-11-02,2003,Brescia,Parma,2,3
2003-11-02,2003,Lecce,Empoli,2,1
2003-11-02,2003,Modena FC,AC Perugia,1,0
2003-11-02,2003,Roma,Reggina Calcio,2,0
2003-11-02,2003,Chievo Verona,Inter,0,2
2003-11-08,2003,Sampdoria,Empoli,2,0
2003-11-08,2003,Brescia,Bologna,0,0
2003-11-09,2003,Inter,Ancona Calcio,3,0
2003-11-09,2003,Juventus,Udinese,4,1
2003-11-09,2003,Parma,Milan,0,0
2003-11-09,2003,AC Perugia,Lecce,2,2
2003-11-09,2003,Reggina Calcio,Modena FC,1,1
2003-11-09,2003,AC Siena,Chievo Verona,1,2
2003-11-09,2003,Roma,Lazio,2,0
2003-11-22,2003,Modena FC,Juventus,0,2
2003-11-22,2003,Inter,Reggina Calcio,6,0
2003-11-23,2003,Ancona Calcio,Brescia,1,1
2003-11-23,2003,Bologna,Roma,0,4
2003-11-23,2003,Empoli,Parma,1,0
2003-11-23,2003,Lazio,AC Perugia,3,1
2003-11-23,2003,Lecce,Sampdoria,0,0
2003-11-23,2003,Udinese,AC Siena,1,1
2003-11-23,2003,Chievo Verona,Milan,0,2
2003-11-29,2003,AC Siena,Lazio,3,0
2003-11-29,2003,Juventus,Inter,1,3
2003-11-30,2003,Milan,Modena FC,2,0
2003-11-30,2003,Parma,Chievo Verona,3,1
2003-11-30,2003,AC Perugia,Empoli,1,1
2003-11-30,2003,Reggina Calcio,Bologna,0,0
2003-11-30,2003,Roma,Lecce,3,1
2003-11-30,2003,Sampdoria,Ancona Calcio,2,0
2003-11-30,2003,Brescia,Udinese,1,2
2003-12-06,2003,Empoli,Milan,0,1
2003-12-06,2003,Lazio,Juventus,2,0
2003-12-07,2003,Bologna,Ancona Calcio,3,2
2003-12-07,2003,Inter,AC Perugia,2,1
2003-12-07,2003,Lecce,Parma,1,2
2003-12-07,2003,Modena FC,Brescia,1,1
2003-12-07,2003,Sampdoria,AC Siena,2,1
2003-12-07,2003,Udinese,Reggina Calcio,1,0
2003-12-07,2003,Chievo Verona,Roma,0,3
2003-12-13,2003,Udinese,Lecce,1,0
2003-12-13,2003,AC Perugia,Sampdoria,3,3
2003-12-14,2003,Ancona Calcio,Lazio,0,1
2003-12-14,2003,Bologna,Inter,0,2
2003-12-14,2003,Brescia,Empoli,2,0
2003-12-14,2003,Juventus,Parma,4,0
2003-12-14,2003,Reggina Calcio,Chievo Verona,0,0
2003-12-14,2003,Roma,Modena FC,1,0
2003-12-20,2003,Parma,Reggina Calcio,1,2
2003-12-20,2003,Empoli,Roma,0,2
2003-12-21,2003,Chievo Verona,Ancona Calcio,1,0
2003-12-21,2003,Lecce,Juventus,1,1
2003-12-21,2003,Milan,Udinese,1,2
2003-12-21,2003,AC Perugia,Brescia,2,2
2003-12-21,2003,Sampdoria,Modena FC,1,1
2003-12-21,2003,AC Siena,Bologna,0,0
2003-12-21,2003,Lazio,Inter,2,1
2004-01-06,2003,Ancona Calcio,Parma,0,2
2004-01-06,2003,Bologna,Empoli,2,1
2004-01-06,2003,Brescia,AC Siena,4,2
2004-01-06,2003,Inter,Lecce,3,1
2004-01-06,2003,Juventus,AC Perugia,1,0
2004-01-06,2003,Modena FC,Chievo Verona,0,3
2004-01-06,2003,Reggina Calcio,Lazio,2,1
2004-01-06,2003,Udinese,Sampdoria,0,1
2004-01-06,2003,Roma,Milan,1,2
2004-01-10,2003,Chievo Verona,Udinese,0,0
2004-01-10,2003,Parma,Inter,1,0
2004-01-11,2003,Empoli,Ancona Calcio,2,0
2004-01-11,2003,Lazio,Brescia,0,1
2004-01-11,2003,Milan,Reggina Calcio,3,1
2004-01-11,2003,AC Perugia,Roma,0,1
2004-01-11,2003,Sampdoria,Juventus,1,2
2004-01-11,2003,AC Siena,Modena FC,4,0
2004-01-11,2003,Lecce,Bologna,1,2
2004-01-17,2003,Modena FC,Lazio,1,1
2004-01-17,2003,Udinese,Parma,1,1
2004-01-18,2003,Ancona Calcio,AC Perugia,0,0
2004-01-18,2003,Bologna,Chievo Verona,3,1
2004-01-18,2003,Inter,Empoli,0,1
2004-01-18,2003,Juventus,AC Siena,4,2
2004-01-18,2003,Reggina Calcio,Lecce,1,3
2004-01-18,2003,Roma,Sampdoria,3,1
2004-01-18,2003,Brescia,Milan,0,1
2004-01-24,2003,AC Siena,AC Perugia,2,1
2004-01-24,2003,Sampdoria,Reggina Calcio,2,0
2004-01-25,2003,Milan,Ancona Calcio,5,0
2004-01-25,2003,Parma,Bologna,0,0
2004-01-25,2003,Chievo Verona,Brescia,3,1
2004-01-25,2003,Modena FC,Inter,1,1
2004-01-25,2003,Lecce,Lazio,0,1
2004-01-25,2003,Roma,Udinese,1,1
2004-01-25,2003,Empoli,Juventus,3,3
2004-01-28,2003,Milan,AC Siena,2,1
2004-01-31,2003,Reggina Calcio,Empoli,2,0
2004-01-31,2003,Brescia,Roma,1,0
2004-02-01,2003,Juventus,Chievo Verona,1,0
2004-02-01,2003,Ancona Calcio,Lecce,0,2
2004-02-01,2003,Bologna,Milan,0,2
2004-02-01,2003,Udinese,Modena FC,1,0
2004-02-01,2003,AC Perugia,Parma,2,2
2004-02-01,2003,Lazio,Sampdoria,1,1
2004-02-01,2003,Inter,AC Siena,4,0
2004-02-07,2003,Chievo Verona,Lecce,2,3
2004-02-07,2003,Udinese,Bologna,1,3
2004-02-08,2003,Modena FC,Ancona Calcio,2,1
2004-02-08,2003,Reggina Calcio,Brescia,0,0
2004-02-08,2003,Sampdoria,Inter,2,2
2004-02-08,2003,Parma,Lazio,0,3
2004-02-08,2003,Milan,AC Perugia,2,1
2004-02-08,2003,Empoli,AC Siena,1,0
2004-02-08,2003,Roma,Juventus,4,0
2004-02-14,2003,Lazio,Empoli,3,0
2004-02-14,2003,AC Perugia,Chievo Verona,0,2
2004-02-15,2003,Lecce,Milan,1,1
2004-02-15,2003,Bologna,Modena FC,1,1
2004-02-15,2003,AC Siena,Parma,1,2
2004-02-15,2003,Ancona Calcio,Roma,0,0
2004-02-15,2003,Brescia,Sampdoria,1,1
2004-02-15,2003,Inter,Udinese,1,2
2004-02-15,2003,Juventus,Reggina Calcio,1,0
2004-02-21,2003,Sampdoria,Parma,1,2
2004-02-21,2003,Milan,Inter,3,2
2004-02-22,2003,Udinese,Ancona Calcio,3,0
2004-02-22,2003,Modena FC,Empoli,1,1
2004-02-22,2003,Bologna,Juventus,0,1
2004-02-22,2003,Chievo Verona,Lazio,0,0
2004-02-22,2003,Reggina Calcio,AC Perugia,1,2
2004-02-22,2003,Roma,AC Siena,6,0
2004-02-22,2003,Brescia,Lecce,1,2
2004-02-28,2003,AC Siena,Reggina Calcio,0,0
2004-02-28,2003,Empoli,Udinese,2,0
2004-02-29,2003,Juventus,Ancona Calcio,3,0
2004-02-29,2003,AC Perugia,Bologna,4,2
2004-02-29,2003,Inter,Brescia,1,3
2004-02-29,2003,Sampdoria,Chievo Verona,1,0
2004-02-29,2003,Lecce,Modena FC,1,0
2004-02-29,2003,Parma,Roma,1,4
2004-02-29,2003,Lazio,Milan,0,1
2004-03-06,2003,Modena FC,Parma,2,2
2004-03-06,2003,Brescia,Juventus,2,3
2004-03-07,2003,Chievo Verona,Empoli,0,0
2004-03-07,2003,Udinese,AC Perugia,1,1
2004-03-07,2003,Ancona Calcio,Reggina Calcio,1,1
2004-03-07,2003,Milan,Sampdoria,3,1
2004-03-07,2003,Lecce,AC Siena,0,0
2004-03-07,2003,Roma,Inter,4,1
2004-03-13,2003,Sampdoria,Bologna,3,2
2004-03-13,2003,Empoli,Lecce,0,0
2004-03-14,2003,AC Siena,Ancona Calcio,3,2
2004-03-14,2003,Parma,Brescia,2,2
2004-03-14,2003,Inter,Chievo Verona,0,0
2004-03-14,2003,AC Perugia,Modena FC,1,1
2004-03-14,2003,Reggina Calcio,Roma,0,0
2004-03-14,2003,Lazio,Udinese,2,2
2004-03-14,2003,Juventus,Milan,1,3
2004-03-20,2003,Udinese,Juventus,0,0
2004-03-20,2003,Milan,Parma,3,1
2004-03-21,2003,Bologna,Brescia,3,0
2004-03-21,2003,Ancona Calcio,Inter,0,2
2004-03-21,2003,Lecce,AC Perugia,1,2
2004-03-21,2003,Modena FC,Reggina Calcio,1,2
2004-03-21,2003,Empoli,Sampdoria,1,1
2004-03-21,2003,Chievo Verona,AC Siena,1,1
2004-03-25,2003,Bologna,Lazio,2,1
2004-03-28,2003,Brescia,Ancona Calcio,5,2
2004-03-28,2003,Roma,Bologna,1,2
2004-03-28,2003,Milan,Chievo Verona,2,2
2004-03-28,2003,Parma,Empoli,4,0
2004-03-28,2003,Reggina Calcio,Inter,0,2
2004-03-28,2003,AC Perugia,Lazio,1,2
2004-03-28,2003,Sampdoria,Lecce,2,2
2004-03-28,2003,Juventus,Modena FC,3,1
2004-03-28,2003,AC Siena,Udinese,1,0
2004-04-04,2003,Udinese,Brescia,4,3
2004-04-04,2003,Modena FC,Milan,1,1
2004-04-04,2003,Chievo Verona,Parma,0,2
2004-04-04,2003,Empoli,AC Perugia,1,0
2004-04-04,2003,Bologna,Reggina Calcio,2,2
2004-04-04,2003,Lecce,Roma,0,3
2004-04-04,2003,Ancona Calcio,Sampdoria,0,1
2004-04-04,2003,Lazio,AC Siena,5,2
2004-04-04,2003,Inter,Juventus,3,2
2004-04-10,2003,Ancona Calcio,Bologna,3,2
2004-04-10,2003,Roma,Chievo Verona,3,1
2004-04-10,2003,Milan,Empoli,1,0
2004-04-10,2003,Parma,Lecce,3,1
2004-04-10,2003,Brescia,Modena FC,0,0
2004-04-10,2003,AC Siena,Sampdoria,0,0
2004-04-10,2003,Reggina Calcio,Udinese,0,1
2004-04-10,2003,Juventus,Lazio,1,0
2004-04-11,2003,AC Perugia,Inter,2,3
2004-04-17,2003,AC Siena,Milan,1,2
2004-04-17,2003,Lecce,Udinese,2,1
2004-04-18,2003,Lazio,Ancona Calcio,4,2
2004-04-18,2003,Inter,Bologna,4,2
2004-04-18,2003,Empoli,Brescia,1,1
2004-04-18,2003,Parma,Juventus,2,2
2004-04-18,2003,Sampdoria,AC Perugia,3,2
2004-04-18,2003,Chievo Verona,Reggina Calcio,0,0
2004-04-18,2003,Modena FC,Roma,0,1
2004-04-21,2003,Lazio,Roma,1,1
2004-04-25,2003,Ancona Calcio,Chievo Verona,0,2
2004-04-25,2003,Roma,Empoli,3,0
2004-04-25,2003,Inter,Lazio,0,0
2004-04-25,2003,Juventus,Lecce,3,4
2004-04-25,2003,Udinese,Milan,0,0
2004-04-25,2003,Reggina Calcio,Parma,1,1
2004-04-25,2003,Brescia,AC Perugia,1,1
2004-04-25,2003,Modena FC,Sampdoria,1,0
2004-04-25,2003,Bologna,AC Siena,3,1
2004-05-02,2003,Parma,Ancona Calcio,3,1
2004-05-02,2003,Empoli,Bologna,2,0
2004-05-02,2003,AC Siena,Brescia,0,1
2004-05-02,2003,Lecce,Inter,2,1
2004-05-02,2003,AC Perugia,Juventus,1,0
2004-05-02,2003,Chievo Verona,Modena FC,2,0
2004-05-02,2003,Lazio,Reggina Calcio,1,1
2004-05-02,2003,Milan,Roma,1,0
2004-05-02,2003,Sampdoria,Udinese,1,3
2004-05-09,2003,Udinese,Chievo Verona,1,1
2004-05-09,2003,Ancona Calcio,Empoli,2,1
2004-05-09,2003,Brescia,Lazio,2,1
2004-05-09,2003,Bologna,Lecce,1,1
2004-05-09,2003,Reggina Calcio,Milan,2,1
2004-05-09,2003,Inter,Parma,1,0
2004-05-09,2003,Roma,AC Perugia,1,3
2004-05-09,2003,Juventus,Sampdoria,2,0
2004-05-09,2003,Modena FC,AC Siena,1,3
2004-05-16,2003,AC Perugia,Ancona Calcio,1,0
2004-05-16,2003,Chievo Verona,Bologna,2,1
2004-05-16,2003,Milan,Brescia,4,2
2004-05-16,2003,Empoli,Inter,2,3
2004-05-16,2003,AC Siena,Juventus,1,3
2004-05-16,2003,Lazio,Modena FC,2,1
2004-05-16,2003,Lecce,Reggina Calcio,2,1
2004-05-16,2003,Sampdoria,Roma,0,0
2004-05-16,2003,Parma,Udinese,4,3
2004-09-11,2004,Chievo Verona,Inter,2,2
2004-09-11,2004,Milan,AS Livorno,2,2
2004-09-12,2004,Parma,FC Messina,0,0
2004-09-12,2004,Reggina Calcio,Udinese,0,0
2004-09-12,2004,Roma,Fiorentina,1,0
2004-09-12,2004,US Palermo,AC Siena,1,0
2004-09-12,2004,Atalanta,Lecce,2,2
2004-09-12,2004,Brescia,Juventus,0,3
2004-09-12,2004,Cagliari,Bologna,1,0
2004-09-12,2004,Sampdoria,Lazio,0,1
2004-09-18,2004,Lecce,Brescia,4,1
2004-09-18,2004,Inter,US Palermo,1,1
2004-09-19,2004,AS Livorno,Chievo Verona,1,2
2004-09-19,2004,FC Messina,Roma,4,3
2004-09-19,2004,AC Siena,Sampdoria,2,1
2004-09-19,2004,Juventus,Atalanta,2,0
2004-09-19,2004,Lazio,Reggina Calcio,1,1
2004-09-19,2004,Bologna,Milan,0,2
2004-09-19,2004,Fiorentina,Cagliari,2,1
2004-09-19,2004,Udinese,Parma,4,0
2004-09-22,2004,Chievo Verona,Udinese,0,0
2004-09-22,2004,Sampdoria,Juventus,0,3
2004-09-22,2004,Parma,Bologna,1,2
2004-09-22,2004,Reggina Calcio,AS Livorno,2,1
2004-09-22,2004,Roma,Lecce,2,2
2004-09-22,2004,Milan,FC Messina,1,2
2004-09-22,2004,US Palermo,Fiorentina,0,0
2004-09-22,2004,Atalanta,Inter,2,3
2004-09-22,2004,Brescia,Lazio,0,2
2004-09-22,2004,Cagliari,AC Siena,2,0
2004-09-25,2004,Bologna,Roma,3,1
2004-09-25,2004,Juventus,US Palermo,1,1
2004-09-26,2004,Udinese,Brescia,1,2
2004-09-26,2004,AS Livorno,Atalanta,1,1
2004-09-26,2004,FC Messina,Chievo Verona,0,0
2004-09-26,2004,AC Siena,Reggina Calcio,0,0
2004-09-26,2004,Lecce,Cagliari,3,1
2004-09-26,2004,Fiorentina,Sampdoria,0,2
2004-09-26,2004,Inter,Parma,2,2
2004-09-26,2004,Lazio,Milan,1,2
2004-10-02,2004,Cagliari,Brescia,2,1
2004-10-02,2004,Chievo Verona,Lecce,2,1
2004-10-03,2004,Udinese,Juventus,0,1
2004-10-03,2004,Parma,Fiorentina,0,0
2004-10-03,2004,Sampdoria,AS Livorno,2,0
2004-10-03,2004,FC Messina,AC Siena,4,1
2004-10-03,2004,Milan,Reggina Calcio,3,1
2004-10-03,2004,US Palermo,Bologna,1,0
2004-10-03,2004,Atalanta,Lazio,1,1
2004-10-03,2004,Roma,Inter,3,3
2004-10-16,2004,AS Livorno,Roma,0,2
2004-10-16,2004,Juventus,FC Messina,2,1
2004-10-17,2004,Lazio,Chievo Verona,0,1
2004-10-17,2004,Lecce,US Palermo,2,0
2004-10-17,2004,Fiorentina,AC Siena,0,0
2004-10-17,2004,Inter,Udinese,3,1
2004-10-17,2004,Bologna,Atalanta,2,1
2004-10-17,2004,Brescia,Parma,3,1
2004-10-17,2004,Cagliari,Milan,0,1
2004-10-17,2004,Reggina Calcio,Sampdoria,0,1
2004-10-23,2004,Atalanta,Cagliari,2,2
2004-10-23,2004,AC Siena,Juventus,0,3
2004-10-24,2004,Udinese,Fiorentina,2,2
2004-10-24,2004,Roma,US Palermo,1,1
2004-10-24,2004,Sampdoria,Brescia,0,1
2004-10-24,2004,FC Messina,Lecce,1,4
2004-10-24,2004,Parma,Lazio,3,1
2004-10-24,2004,Chievo Verona,Reggina Calcio,0,0
2004-10-24,2004,AS Livorno,Bologna,1,0
2004-10-24,2004,Milan,Inter,0,0
2004-10-27,2004,Reggina Calcio,Fiorentina,1,2
2004-10-27,2004,Lecce,Inter,2,2
2004-10-27,2004,Milan,Atalanta,3,0
2004-10-27,2004,US Palermo,AS Livorno,1,2
2004-10-27,2004,Chievo Verona,Sampdoria,0,2
2004-10-27,2004,Lazio,FC Messina,2,0
2004-10-27,2004,Bologna,Udinese,0,1
2004-10-27,2004,Brescia,AC Siena,0,1
2004-10-27,2004,Cagliari,Parma,2,1
2004-10-28,2004,Juventus,Roma,2,0
2004-10-30,2004,Sampdoria,Milan,0,1
2004-10-30,2004,Inter,Lazio,1,1
2004-10-31,2004,Roma,Cagliari,5,1
2004-10-31,2004,AC Siena,Bologna,1,1
2004-10-31,2004,AS Livorno,Brescia,2,1
2004-10-31,2004,FC Messina,Reggina Calcio,2,1
2004-10-31,2004,Parma,Atalanta,2,2
2004-10-31,2004,Fiorentina,Lecce,4,0
2004-10-31,2004,Juventus,Chievo Verona,3,0
2004-10-31,2004,Udinese,US Palermo,1,0
2004-11-06,2004,Brescia,Chievo Verona,1,0
2004-11-06,2004,Reggina Calcio,Juventus,2,1
2004-11-07,2004,Lecce,Udinese,3,4
2004-11-07,2004,US Palermo,Parma,1,1
2004-11-07,2004,Cagliari,AS Livorno,0,0
2004-11-07,2004,Fiorentina,Inter,1,1
2004-11-07,2004,Lazio,AC Siena,1,1
2004-11-07,2004,Atalanta,Sampdoria,0,0
2004-11-07,2004,Bologna,FC Messina,2,2
2004-11-07,2004,Milan,Roma,1,1
2004-11-10,2004,AC Siena,Lecce,1,1
2004-11-10,2004,Parma,Reggina Calcio,1,0
2004-11-10,2004,Roma,Udinese,0,3
2004-11-10,2004,Sampdoria,Cagliari,0,0
2004-11-10,2004,Juventus,Fiorentina,1,0
2004-11-10,2004,AS Livorno,Lazio,1,0
2004-11-10,2004,Brescia,Milan,0,0
2004-11-10,2004,Chievo Verona,Atalanta,1,0
2004-11-10,2004,Inter,Bologna,2,2
2004-11-11,2004,FC Messina,US Palermo,0,0
2004-11-14,2004,Udinese,FC Messina,1,1
2004-11-14,2004,US Palermo,Sampdoria,2,0
2004-11-14,2004,Parma,Chievo Verona,2,2
2004-11-14,2004,Reggina Calcio,Roma,1,0
2004-11-14,2004,Lazio,Bologna,2,1
2004-11-14,2004,Lecce,Juventus,0,1
2004-11-14,2004,Milan,AC Siena,2,1
2004-11-14,2004,Atalanta,Brescia,0,0
2004-11-14,2004,Cagliari,Inter,3,3
2004-11-14,2004,Fiorentina,AS Livorno,1,1
2004-11-27,2004,AS Livorno,Udinese,1,2
2004-11-27,2004,AC Siena,Roma,0,4
2004-11-28,2004,FC Messina,Fiorentina,1,1
2004-11-28,2004,Sampdoria,Parma,1,0
2004-11-28,2004,Chievo Verona,Milan,0,1
2004-11-28,2004,Lazio,Cagliari,2,3
2004-11-28,2004,Atalanta,Reggina Calcio,0,1
2004-11-28,2004,Bologna,Lecce,0,0
2004-11-28,2004,Brescia,US Palermo,0,2
2004-11-28,2004,Inter,Juventus,2,2
2004-12-04,2004,Parma,Milan,1,2
2004-12-04,2004,Inter,FC Messina,5,0
2004-12-05,2004,Udinese,AC Siena,1,0
2004-12-05,2004,Reggina Calcio,Brescia,1,3
2004-12-05,2004,Juventus,Lazio,2,1
2004-12-05,2004,Lecce,AS Livorno,3,2
2004-12-05,2004,US Palermo,Atalanta,1,0
2004-12-05,2004,Cagliari,Chievo Verona,4,2
2004-12-05,2004,Fiorentina,Bologna,1,0
2004-12-05,2004,Roma,Sampdoria,1,1
2004-12-11,2004,Atalanta,Udinese,0,1
2004-12-11,2004,Lazio,Lecce,3,3
2004-12-12,2004,AC Siena,Inter,2,2
2004-12-12,2004,Milan,Fiorentina,6,0
2004-12-12,2004,Reggina Calcio,Cagliari,3,2
2004-12-12,2004,Sampdoria,FC Messina,1,0
2004-12-12,2004,Chievo Verona,US Palermo,2,1
2004-12-12,2004,AS Livorno,Parma,2,0
2004-12-12,2004,Brescia,Roma,0,1
2004-12-12,2004,Bologna,Juventus,0,1
2004-12-18,2004,Juventus,Milan,0,0
2004-12-19,2004,Udinese,Lazio,3,0
2004-12-19,2004,Roma,Parma,5,1
2004-12-19,2004,AC Siena,AS Livorno,1,1
2004-12-19,2004,Lecce,Sampdoria,1,4
2004-12-19,2004,Bologna,Reggina Calcio,2,0
2004-12-19,2004,Fiorentina,Chievo Verona,2,0
2004-12-19,2004,Inter,Brescia,1,0
2004-12-19,2004,US Palermo,Cagliari,3,0
2005-01-06,2004,Sampdoria,Udinese,2,0
2005-01-06,2004,Milan,Lecce,5,2
2005-01-06,2004,Parma,Juventus,1,1
2005-01-06,2004,Reggina Calcio,US Palermo,1,0
2005-01-06,2004,Chievo Verona,AC Siena,1,3
2005-01-06,2004,AS Livorno,Inter,0,2
2005-01-06,2004,Atalanta,Fiorentina,1,0
2005-01-06,2004,Brescia,Bologna,1,1
2005-01-06,2004,Cagliari,FC Messina,2,1
2005-01-06,2004,Lazio,Roma,3,1
2005-01-09,2004,Udinese,Cagliari,2,0
2005-01-09,2004,Roma,Atalanta,2,1
2005-01-09,2004,AC Siena,Parma,0,1
2005-01-09,2004,Juventus,AS Livorno,4,2
2005-01-09,2004,Lecce,Reggina Calcio,1,1
2005-01-09,2004,FC Messina,Brescia,2,0
2005-01-09,2004,Bologna,Chievo Verona,3,1
2005-01-09,2004,Fiorentina,Lazio,2,3
2005-01-09,2004,Inter,Sampdoria,3,2
2005-01-09,2004,US Palermo,Milan,0,0
2005-01-15,2004,Brescia,Fiorentina,1,1
2005-01-15,2004,Reggina Calcio,Inter,0,0
2005-01-16,2004,Sampdoria,Bologna,0,0
2005-01-16,2004,Milan,Udinese,3,1
2005-01-16,2004,Parma,Lecce,2,1
2005-01-16,2004,Chievo Verona,Roma,2,2
2005-01-16,2004,Lazio,US Palermo,1,3
2005-01-16,2004,AS Livorno,FC Messina,3,1
2005-01-16,2004,Atalanta,AC Siena,1,1
2005-01-16,2004,Cagliari,Juventus,1,1
2005-01-19,2004,FC Messina,Atalanta,1,0
2005-01-22,2004,Bologna,Cagliari,1,0
2005-01-22,2004,Inter,Chievo Verona,1,1
2005-01-23,2004,Lazio,Sampdoria,1,2
2005-01-23,2004,FC Messina,Parma,1,0
2005-01-23,2004,Udinese,Reggina Calcio,0,2
2005-01-23,2004,AS Livorno,Milan,1,0
2005-01-23,2004,AC Siena,US Palermo,0,0
2005-01-23,2004,Lecce,Atalanta,1,0
2005-01-23,2004,Juventus,Brescia,2,0
2005-01-23,2004,Fiorentina,Roma,1,2
2005-01-29,2004,Chievo Verona,AS Livorno,1,0
2005-01-29,2004,Parma,Udinese,1,0
2005-01-30,2004,Roma,FC Messina,3,2
2005-01-30,2004,Sampdoria,AC Siena,1,1
2005-01-30,2004,Atalanta,Juventus,1,2
2005-01-30,2004,Reggina Calcio,Lazio,2,1
2005-01-30,2004,Brescia,Lecce,0,1
2005-01-30,2004,Milan,Bologna,0,1
2005-01-30,2004,Cagliari,Fiorentina,1,0
2005-01-30,2004,US Palermo,Inter,0,2
2005-02-02,2004,Udinese,Chievo Verona,3,0
2005-02-02,2004,Juventus,Sampdoria,0,1
2005-02-02,2004,AS Livorno,Reggina Calcio,1,1
2005-02-02,2004,Lecce,Roma,1,1
2005-02-02,2004,FC Messina,Milan,1,4
2005-02-02,2004,Fiorentina,US Palermo,1,2
2005-02-02,2004,Inter,Atalanta,1,0
2005-02-02,2004,Lazio,Brescia,0,0
2005-02-02,2004,AC Siena,Cagliari,2,2
2005-02-03,2004,Bologna,Parma,3,1
2005-02-05,2004,Sampdoria,Fiorentina,3,0
2005-02-05,2004,US Palermo,Juventus,1,0
2005-02-06,2004,Brescia,Udinese,0,1
2005-02-06,2004,Atalanta,AS Livorno,1,0
2005-02-06,2004,Chievo Verona,FC Messina,1,0
2005-02-06,2004,Reggina Calcio,AC Siena,3,3
2005-02-06,2004,Cagliari,Lecce,3,1
2005-02-06,2004,Roma,Bologna,1,1
2005-02-06,2004,Parma,Inter,2,2
2005-02-06,2004,Milan,Lazio,2,1
2005-02-12,2004,Lazio,Atalanta,2,1
2005-02-12,2004,Inter,Roma,2,0
2005-02-13,2004,Juventus,Udinese,2,1
2005-02-13,2004,Fiorentina,Parma,2,1
2005-02-13,2004,AS Livorno,Sampdoria,1,0
2005-02-13,2004,AC Siena,FC Messina,2,2
2005-02-13,2004,Bologna,US Palermo,1,1
2005-02-13,2004,Brescia,Cagliari,2,0
2005-02-13,2004,Lecce,Chievo Verona,3,0
2005-02-13,2004,Reggina Calcio,Milan,0,1
2005-02-19,2004,FC Messina,Juventus,0,0
2005-02-19,2004,Udinese,Inter,1,1
2005-02-19,2004,Milan,Cagliari,1,0
2005-02-20,2004,Sampdoria,Reggina Calcio,3,2
2005-02-20,2004,Chievo Verona,Lazio,0,1
2005-02-20,2004,US Palermo,Lecce,3,2
2005-02-20,2004,Roma,AS Livorno,3,0
2005-02-20,2004,AC Siena,Fiorentina,1,0
2005-02-20,2004,Atalanta,Bologna,2,0
2005-02-20,2004,Parma,Brescia,2,1
2005-02-26,2004,Brescia,Sampdoria,0,1
